"ID","State","MakeArt","Age","Female","White","Black","Asian","Hispanic","Education","Income","HHUnder18"
8983,"CA",1,3,1,0,0,0,1,4,8,1
8986,"MI",0,2,1,1,0,0,0,2,4,1
8988,"CA",1,2,1,1,0,0,0,1,9,2
8989,"NV",1,1,1,1,0,0,0,3,5,0
8999,"MN",1,3,0,1,0,0,0,4,16,0
9003,"HI",0,6,0,1,0,0,0,4,9,0
9005,"WI",0,6,0,1,0,0,0,4,12,0
9013,"FL",NA,4,0,0,0,0,1,1,3,0
9015,"CT",0,4,1,0,0,0,1,4,4,0
9019,"PA",1,6,1,1,0,0,0,3,10,0
9020,"IN",0,3,1,1,0,0,0,4,13,1
9027,"DC",0,5,1,0,0,0,0,4,12,0
9033,"WI",0,6,0,1,0,0,0,2,9,0
9035,"CA",1,2,1,0,0,0,1,3,5,2
9043,"KY",1,3,1,1,0,0,0,4,6,1
9050,"FL",0,3,1,0,0,0,1,1,5,0
9059,"GA",0,1,1,1,0,0,0,2,7,2
9065,"NY",0,5,1,0,0,0,1,2,4,0
9081,"TX",1,5,1,1,0,0,0,2,4,0
9096,"TN",1,4,1,0,1,0,0,4,13,0
9100,"ME",0,4,1,1,0,0,0,3,7,0
9107,"VA",1,6,0,0,0,1,0,4,13,0
9110,"IN",0,6,0,1,0,0,0,4,12,0
9111,"CA",0,7,0,1,0,0,0,4,9,0
9117,"GA",1,3,1,0,1,0,0,3,13,3
9125,"NY",1,4,1,0,0,0,0,4,12,0
9140,"WI",1,5,0,1,0,0,0,3,7,0
9143,"FL",0,4,1,0,0,0,1,3,8,2
9167,"NY",1,3,1,0,0,1,0,4,14,1
9168,"UT",1,2,0,1,0,0,0,4,18,0
9173,"NY",1,1,1,0,0,1,0,1,10,1
9213,"GA",0,4,1,0,0,0,0,2,10,0
9217,"CA",1,6,1,0,0,0,1,4,15,0
9223,"LA",NA,3,1,0,1,0,0,4,10,0
9226,"PA",1,3,1,1,0,0,0,3,13,4
9240,"WI",1,1,1,1,0,0,0,3,15,1
9250,"MN",0,6,0,1,0,0,0,3,9,0
9255,"WI",0,5,0,1,0,0,0,4,9,0
9256,"NY",0,6,1,1,0,0,0,4,11,0
9264,"NC",0,3,0,1,0,0,0,3,10,3
9267,"OR",0,2,1,1,0,0,0,4,14,0
9271,"VA",0,6,1,1,0,0,0,3,13,0
9296,"TX",0,4,1,1,0,0,0,3,2,2
9299,"FL",0,3,0,0,0,0,1,4,3,1
9304,"TX",0,2,1,0,0,0,1,3,5,2
9313,"CA",0,4,0,1,0,0,0,3,10,0
9314,"NY",0,3,0,0,0,0,0,4,11,0
9320,"MN",1,4,1,1,0,0,0,3,4,1
9323,"FL",1,3,1,1,0,0,0,4,12,0
9336,"CA",0,3,1,1,0,0,0,4,16,2
9342,"UT",1,3,1,0,0,0,1,3,9,0
9353,"MD",0,2,1,1,0,0,0,4,11,0
9368,"AZ",0,2,0,0,0,0,1,3,5,0
9381,"CA",0,3,1,0,0,0,1,1,10,3
9386,"IN",0,3,1,1,0,0,0,4,12,1
9392,"SC",0,5,1,1,0,0,0,3,9,0
9394,"TX",1,2,1,0,0,0,1,3,3,2
9399,"CA",1,2,1,0,0,0,1,2,9,1
9404,"IN",0,2,1,1,0,0,0,4,10,0
9412,"NM",1,6,1,0,0,0,1,4,9,0
9435,"MI",0,3,1,0,0,0,1,3,10,0
9443,"TX",0,5,0,1,0,0,0,4,14,0
9444,"CA",0,4,1,1,0,0,0,3,4,0
9452,"CO",0,4,0,0,0,0,1,1,6,2
9455,"TX",1,2,1,0,0,0,1,3,6,2
9457,"CA",1,6,1,1,0,0,0,3,6,0
9458,"CA",0,3,1,0,1,0,0,3,8,1
9463,"CA",0,5,0,0,0,0,0,3,3,0
9466,"FL",1,3,1,0,0,0,1,4,14,3
9469,"FL",0,4,1,1,0,0,0,4,14,1
9473,"IL",0,6,1,1,0,0,0,3,6,0
9498,"NJ",0,5,0,1,0,0,0,3,17,0
9500,"OH",1,5,1,0,1,0,0,4,3,2
9506,"FL",0,4,0,0,0,0,1,4,16,0
9508,"IL",0,1,1,0,0,0,1,2,6,1
9510,"FL",1,2,0,0,0,0,1,2,6,0
9515,"TX",0,7,0,0,0,0,1,1,5,0
9516,"MA",0,5,0,0,0,1,0,4,14,0
9545,"NC",0,1,1,1,0,0,0,3,3,0
9576,"OH",1,4,1,1,0,0,0,3,9,0
9578,"MI",0,3,0,1,0,0,0,3,9,3
9588,"NY",1,4,1,0,1,0,0,2,13,0
9590,"MA",1,3,0,1,0,0,0,2,15,0
9595,"CA",0,5,0,0,0,1,0,3,10,0
9601,"FL",0,5,0,0,0,0,1,4,11,0
9602,"OH",1,2,1,0,0,0,1,1,1,2
9603,"MI",0,2,1,0,0,0,1,4,11,0
9607,"TN",0,7,0,1,0,0,0,4,13,0
9609,"TX",0,3,1,1,0,0,0,3,14,3
9611,"CO",0,3,1,0,0,0,1,2,7,2
9628,"WA",1,4,1,1,0,0,0,4,18,1
9631,"PA",0,4,0,1,0,0,0,3,15,0
9637,"IL",1,2,0,0,0,0,1,4,7,0
9649,"IN",0,4,1,1,0,0,0,2,13,0
9655,"MI",0,3,0,1,0,0,0,4,11,0
9656,"CA",1,3,0,0,0,1,0,4,14,3
9659,"MS",0,3,1,0,0,1,0,3,5,0
9695,"IL",1,4,1,1,0,0,0,4,14,0
9702,"ME",0,3,0,1,0,0,0,3,6,0
9704,"IL",0,6,0,0,0,0,1,4,5,0
9705,"IL",0,6,0,1,0,0,0,4,17,0
9706,"NC",0,3,0,1,0,0,0,4,15,5
9711,"CA",1,1,1,0,0,0,1,3,7,2
9714,"NJ",0,5,1,1,0,0,0,4,18,0
9717,"FL",0,4,0,0,0,0,1,4,11,0
9719,"PA",0,4,1,1,0,0,0,3,10,1
9733,"CA",0,4,0,1,0,0,0,2,14,0
9738,"NE",0,7,0,1,0,0,0,3,11,0
9753,"IL",0,5,0,1,0,0,0,4,13,0
9755,"CA",1,5,0,0,1,0,0,4,15,0
9761,"NY",0,4,1,1,0,0,0,3,8,1
9762,"NJ",0,5,0,1,0,0,0,3,10,0
9780,"TX",0,5,0,0,1,0,0,2,5,0
9787,"IL",0,3,1,0,0,0,1,4,7,0
9788,"VA",1,2,1,1,0,0,0,4,15,2
9800,"NC",0,6,0,1,0,0,0,4,12,0
9802,"IL",0,3,1,1,0,0,0,2,12,0
9805,"MS",0,6,0,0,1,0,0,3,7,0
9806,"CA",1,4,1,1,0,0,0,1,7,0
9807,"AR",1,6,1,1,0,0,0,3,6,0
9809,"NY",0,6,1,1,0,0,0,2,2,0
9813,"NY",0,3,0,0,0,0,1,1,9,0
9820,"NY",NA,1,0,0,0,0,1,3,3,0
9823,"CA",1,6,1,1,0,0,0,4,18,0
9827,"CA",0,4,0,1,0,0,0,4,18,1
9828,"NY",0,3,0,0,0,1,0,4,10,0
9831,"WI",0,6,0,1,0,0,0,2,10,0
9840,"OH",1,6,1,1,0,0,0,2,2,0
9852,"IA",1,5,1,1,0,0,0,4,10,0
9856,"OK",1,5,1,1,0,0,0,4,13,0
9872,"TN",0,2,0,0,0,0,1,3,10,0
9879,"CA",0,3,0,1,0,0,0,4,14,0
9880,"WV",0,6,0,1,0,0,0,2,12,0
9884,"FL",1,2,1,0,0,0,1,4,16,0
9886,"GA",1,4,0,1,0,0,0,4,14,4
9891,"CA",0,6,0,1,0,0,0,4,11,0
9896,"CA",0,6,0,1,0,0,0,4,5,0
9897,"CO",0,5,1,1,0,0,0,3,15,0
9899,"MA",0,4,0,1,0,0,0,2,14,0
9902,"NM",0,1,0,1,0,0,0,3,4,2
9906,"OR",0,3,1,1,0,0,0,4,10,2
9925,"OH",0,3,1,0,0,0,1,4,6,2
9936,"AZ",0,5,1,1,0,0,0,3,14,0
9938,"OH",0,2,1,0,0,0,0,4,10,0
9964,"IL",0,4,0,0,0,0,0,2,2,0
9970,"FL",0,6,0,0,0,0,1,3,5,0
9979,"KY",0,1,1,1,0,0,0,4,14,1
9980,"TX",NA,3,0,0,0,0,1,3,6,2
9982,"WA",0,4,0,1,0,0,0,1,3,0
9989,"VA",1,3,0,1,0,0,0,3,10,2
9995,"NJ",1,1,0,0,0,0,1,1,10,1
10005,"FL",0,2,0,0,0,1,0,4,2,0
10016,"NC",0,2,0,0,0,1,0,4,12,0
10020,"CA",1,2,1,0,0,0,1,2,10,3
10021,"WA",1,3,1,1,0,0,0,4,11,0
10022,"OH",0,4,0,0,0,0,1,4,16,0
10023,"OR",1,5,1,1,0,0,0,4,4,0
10042,"OH",0,1,1,0,0,0,1,3,7,0
10044,"MO",1,2,1,0,0,0,0,3,4,3
10045,"IL",0,6,0,0,0,0,1,4,14,0
10049,"WI",1,4,1,1,0,0,0,4,16,2
10060,"NJ",1,2,1,0,0,0,1,3,9,0
10061,"PA",0,3,0,0,0,0,1,4,18,0
10068,"FL",0,3,1,0,0,0,1,2,9,1
10075,"TX",1,6,1,1,0,0,0,3,9,0
10076,"NC",0,6,0,1,0,0,0,4,13,0
10078,"NY",0,2,1,1,0,0,0,4,8,0
10087,"PA",0,6,0,1,0,0,0,4,10,0
10094,"IA",0,2,1,1,0,0,0,3,11,1
10098,"CA",1,6,1,1,0,0,0,4,9,0
10102,"PA",0,7,1,1,0,0,0,2,3,0
10103,"NY",1,2,0,0,0,0,1,3,8,0
10108,"NJ",0,2,1,0,0,0,1,4,6,0
10109,"TX",0,6,0,0,0,0,1,2,5,2
10111,"GA",1,5,1,1,0,0,0,3,6,0
10113,"FL",0,7,1,0,0,0,1,3,12,0
10119,"CA",0,3,1,0,0,0,1,3,10,2
10120,"NY",0,6,0,1,0,0,0,4,12,0
10124,"FL",0,4,0,0,0,0,1,1,9,2
10134,"MO",NA,4,0,1,0,0,0,4,9,0
10138,"CA",0,5,1,1,0,0,0,3,8,0
10141,"CO",1,2,1,0,0,0,0,4,6,0
10142,"FL",1,4,0,1,0,0,0,2,3,0
10147,"OH",1,4,1,1,0,0,0,3,8,0
10148,"AZ",0,6,0,1,0,0,0,3,6,0
10164,"IL",0,6,1,1,0,0,0,4,12,0
10172,"UT",0,3,0,1,0,0,0,4,15,4
10223,"SC",0,4,1,1,0,0,0,4,14,0
10226,"CA",0,4,1,0,0,0,1,3,7,1
10242,"SC",0,7,0,1,0,0,0,1,11,0
10249,"CA",0,1,1,1,0,0,0,3,4,0
10252,"NY",0,2,1,0,0,1,0,4,15,0
10255,"SC",1,4,1,1,0,0,0,4,15,2
10287,"CA",0,3,1,0,0,0,1,2,11,3
10290,"NY",0,6,0,1,0,0,0,4,16,0
10291,"IL",0,5,0,0,0,1,0,4,10,0
10298,"CA",1,2,0,0,0,0,1,3,2,0
10311,"AZ",1,4,0,1,0,0,0,3,6,2
10320,"TX",0,3,1,1,0,0,0,4,9,0
10339,"CA",1,2,1,0,0,0,1,3,6,0
10347,"IL",0,6,0,1,0,0,0,3,10,0
10349,"NM",0,6,0,0,0,0,1,3,14,1
10358,"CA",1,6,1,0,0,0,1,3,11,0
10360,"CO",1,2,1,1,0,0,0,4,13,2
10363,"GA",1,3,1,1,0,0,0,4,16,1
10366,"FL",0,6,0,0,0,0,1,2,12,0
10373,"FL",0,5,1,1,0,0,0,4,14,0
10376,"NY",1,2,1,0,0,0,1,4,7,1
10390,"OH",1,6,0,1,0,0,0,3,11,0
10398,"FL",0,6,0,0,0,0,1,1,3,0
10405,"TX",0,1,1,0,0,0,1,3,5,0
10414,"CA",0,6,0,1,0,0,0,4,15,0
10417,"FL",1,6,1,1,0,0,0,2,10,0
10423,"PA",1,4,1,1,0,0,0,3,3,0
10430,"GA",1,3,1,0,1,0,0,4,9,1
10435,"VA",0,3,1,1,0,0,0,4,8,0
10439,"IL",0,6,1,1,0,0,0,4,11,0
10440,"MS",1,2,1,1,0,0,0,4,14,1
10443,"MD",0,4,0,0,0,1,0,4,13,0
10453,"NY",0,3,1,0,0,0,1,3,4,1
10461,"NJ",1,5,0,1,0,0,0,2,16,0
10469,"CA",0,4,1,0,1,0,0,3,12,2
10476,"OR",1,7,1,1,0,0,0,2,5,0
10484,"ID",1,6,0,1,0,0,0,4,15,0
10485,"WI",0,5,1,1,0,0,0,2,11,0
10486,"TX",0,5,1,0,0,0,0,4,11,0
10491,"TX",0,3,1,1,0,0,0,3,12,3
10492,"IL",1,3,1,1,0,0,0,4,14,3
10495,"FL",0,2,1,0,0,0,1,4,7,0
10503,"NC",0,6,0,1,0,0,0,2,9,0
10512,"TN",0,5,0,1,0,0,0,3,13,0
10529,"FL",0,3,1,0,0,0,1,3,9,2
10531,"OR",0,5,1,1,0,0,0,4,11,0
10532,"AZ",0,2,0,1,0,0,0,4,9,0
10536,"FL",0,3,1,0,0,0,1,2,11,1
10537,"NC",0,5,1,1,0,0,0,3,10,0
10539,"TX",1,5,1,0,0,0,1,3,8,1
10542,"IL",1,2,0,0,0,1,0,4,7,0
10545,"IA",0,5,0,1,0,0,0,4,13,0
10549,"TX",0,5,1,1,0,0,0,3,13,0
10556,"ID",NA,5,1,1,0,0,0,3,8,0
10560,"CA",0,1,1,0,0,0,1,2,8,1
10566,"CA",0,2,1,0,0,0,1,2,5,4
10568,"TX",1,3,0,0,0,0,1,2,8,0
10570,"NY",1,2,1,1,0,0,0,4,14,2
10581,"AZ",1,5,1,1,0,0,0,4,14,0
10586,"WI",0,5,0,1,0,0,0,3,15,0
10591,"GA",1,2,1,1,0,0,0,4,13,0
10598,"FL",0,2,1,0,0,0,1,4,9,2
10618,"NY",0,2,0,1,0,0,0,3,8,3
10620,"MO",1,2,1,1,0,0,0,3,6,2
10627,"CA",1,2,0,1,0,0,0,4,8,0
10638,"OH",0,5,0,1,0,0,0,3,10,0
10656,"NC",0,5,1,1,0,0,0,3,5,0
10667,"MI",0,5,1,1,0,0,0,3,15,0
10680,"LA",0,3,1,0,1,0,0,4,10,1
10682,"NJ",0,6,0,1,0,0,0,4,12,0
10683,"MA",0,5,0,1,0,0,0,4,13,0
10688,"FL",0,7,1,0,0,0,1,2,9,1
10702,"MA",1,5,1,1,0,0,0,3,10,0
10704,"NE",0,5,1,0,0,1,0,4,14,0
10709,"MA",0,2,1,1,0,0,0,3,5,0
10721,"GA",0,6,0,1,0,0,0,4,12,0
10724,"IN",0,6,1,1,0,0,0,2,7,0
10725,"MI",0,4,1,0,0,0,1,3,9,1
10738,"IL",0,6,1,1,0,0,0,4,9,0
10743,"IN",0,3,0,1,0,0,0,4,12,0
10747,"MI",0,3,1,1,0,0,0,3,13,0
10768,"WV",0,3,1,1,0,0,0,2,3,2
10778,"NY",0,2,1,0,0,0,1,1,5,3
10782,"CA",1,2,0,0,0,1,0,2,10,0
10810,"IN",0,5,0,1,0,0,0,4,13,0
10816,"CA",0,1,1,0,0,0,1,2,3,1
10821,"WI",1,4,1,0,0,0,1,3,3,0
10823,"TX",0,6,0,0,0,0,1,2,13,0
10826,"NH",0,5,1,1,0,0,0,3,13,0
10832,"IN",1,2,0,1,0,0,0,4,1,0
10833,"CO",0,5,0,1,0,0,0,4,8,0
10844,"DE",0,6,0,1,0,0,0,2,10,3
10845,"TX",NA,4,1,0,1,0,0,2,10,0
10846,"FL",0,2,0,0,0,0,1,3,9,0
10861,"NJ",0,5,0,1,0,0,0,4,13,0
10866,"OH",0,4,1,1,0,0,0,4,13,1
10876,"TX",0,4,0,0,1,0,0,4,9,1
10878,"TX",1,7,0,1,0,0,0,3,13,0
10884,"IL",0,2,1,0,0,0,1,3,15,0
10895,"TX",0,5,1,1,0,0,0,4,15,0
10901,"AZ",0,4,0,0,0,0,1,3,9,2
10909,"CA",0,5,0,1,0,0,0,3,13,0
10911,"MI",0,2,1,1,0,0,0,4,8,0
10922,"NJ",0,5,1,1,0,0,0,4,9,0
10929,"WV",0,5,1,1,0,0,0,4,13,0
10935,"MO",0,4,0,0,1,0,0,3,11,0
10945,"NJ",0,4,1,1,0,0,0,4,18,2
10969,"CO",0,5,1,0,1,0,0,4,10,0
10970,"CA",1,5,1,1,0,0,0,4,15,0
10973,"MI",1,6,1,1,0,0,0,4,14,0
10990,"NC",1,4,1,0,1,0,0,4,10,0
11004,"NC",0,5,1,1,0,0,0,4,12,0
11008,"IA",0,4,0,1,0,0,0,4,15,0
11015,"MD",0,7,0,1,0,0,0,4,18,0
11020,"WI",1,3,1,1,0,0,0,4,14,2
11022,"CA",0,3,0,0,0,0,1,4,11,1
11023,"IN",0,7,1,1,0,0,0,3,6,0
11026,"CT",0,5,1,1,0,0,0,4,18,0
11037,"NJ",1,3,1,0,0,0,1,1,2,4
11046,"CA",0,5,1,0,0,0,1,3,3,0
11052,"CA",1,3,1,1,0,0,0,4,10,3
11054,"NV",0,7,0,0,1,0,0,1,4,0
11061,"FL",0,1,1,0,0,0,1,1,7,2
11062,"TX",NA,1,0,0,0,0,1,3,10,2
11069,"TX",0,2,1,0,0,0,1,3,6,1
11074,"NJ",0,4,0,0,0,0,1,4,11,0
11075,"GA",0,2,0,0,1,0,0,4,9,2
11077,"MN",0,6,1,1,0,0,0,3,11,0
11078,"FL",0,3,1,1,0,0,0,4,11,0
11083,"CO",0,3,1,0,0,0,1,3,9,3
11084,"NC",0,5,0,0,1,0,0,4,13,0
11086,"NC",0,4,0,1,0,0,0,3,11,0
11106,"TN",0,5,0,1,0,0,0,1,3,0
11107,"IL",1,7,1,1,0,0,0,3,9,0
11114,"WA",0,7,1,1,0,0,0,3,4,0
11118,"IL",0,4,1,0,0,1,0,4,14,1
11126,"OH",0,5,0,1,0,0,0,3,14,0
11135,"MI",1,6,0,1,0,0,0,3,8,0
11137,"FL",0,6,1,1,0,0,0,4,14,0
11139,"MD",0,5,1,1,0,0,0,4,6,0
11152,"WI",0,4,0,1,0,0,0,3,1,0
11153,"MO",1,3,1,0,1,0,0,4,11,0
11154,"IL",1,5,0,0,0,1,0,4,18,1
11160,"MI",NA,3,1,0,0,0,0,3,8,0
11161,"CA",0,2,1,0,0,0,1,3,2,3
11165,"TX",0,5,1,1,0,0,0,4,12,0
11191,"WV",0,1,1,1,0,0,0,3,2,0
11193,"FL",0,4,1,1,0,0,0,3,9,0
11195,"NJ",0,6,0,1,0,0,0,3,8,0
11198,"PA",0,4,0,1,0,0,0,1,11,1
11200,"NY",0,3,1,0,0,0,1,3,13,0
11201,"LA",0,3,1,1,0,0,0,4,10,1
11202,"AZ",0,5,1,1,0,0,0,4,16,0
11204,"SC",0,7,1,1,0,0,0,2,9,0
11209,"IA",0,4,0,1,0,0,0,2,9,0
11213,"DC",0,5,0,1,0,0,0,4,14,0
11216,"SC",0,6,1,0,1,0,0,4,10,0
11220,"NC",0,2,1,1,0,0,0,2,13,0
11221,"IL",0,6,0,1,0,0,0,2,12,0
11230,"NY",0,5,0,0,0,0,1,2,11,0
11235,"CO",1,3,1,1,0,0,0,4,12,0
11236,"KY",0,3,1,1,0,0,0,4,13,4
11240,"OH",0,6,1,1,0,0,0,3,9,0
11243,"CA",0,4,1,1,0,0,0,2,3,0
11250,"PA",0,5,1,0,1,0,0,3,13,0
11251,"TX",1,2,0,0,0,0,1,4,12,3
11257,"TN",1,5,1,0,0,0,0,3,6,3
11261,"ID",0,3,1,1,0,0,0,2,3,0
11264,"CT",0,6,0,1,0,0,0,3,13,0
11276,"CA",1,2,0,0,0,1,0,4,12,1
11281,"KY",0,2,1,1,0,0,0,4,11,0
11282,"IL",1,5,1,0,1,0,0,1,2,0
11283,"OH",1,3,1,0,1,0,0,2,3,0
11290,"NE",1,7,1,0,0,0,0,3,11,0
11299,"OR",1,3,1,1,0,0,0,2,13,2
11306,"CA",1,2,1,1,0,0,0,4,13,1
11308,"NY",0,7,0,1,0,0,0,3,9,0
11310,"NY",0,2,1,0,0,0,1,3,10,0
11315,"NY",0,4,1,0,1,0,0,4,9,0
11325,"HI",1,5,0,1,0,0,0,4,16,0
11327,"PA",0,6,1,1,0,0,0,2,11,0
11329,"MA",1,3,0,0,1,0,0,3,3,1
11332,"CA",0,2,0,0,0,0,1,2,8,0
11337,"MN",1,5,1,1,0,0,0,3,11,0
11350,"CA",0,7,0,1,0,0,0,3,13,0
11365,"FL",0,2,1,0,0,0,1,3,9,0
11378,"TX",0,6,0,1,0,0,0,4,14,0
11390,"FL",NA,3,1,0,0,0,1,4,3,1
11403,"NC",1,2,1,0,0,0,1,4,4,0
11404,"AZ",1,4,0,0,0,0,0,2,5,0
11416,"TX",0,2,1,0,0,0,1,4,11,0
11417,"AZ",0,3,1,0,0,1,0,3,12,2
11432,"OR",1,3,1,0,0,0,0,3,9,0
11443,"CA",0,4,1,1,0,0,0,4,8,0
11445,"IL",0,6,1,1,0,0,0,4,15,0
11447,"TX",1,2,1,1,0,0,0,3,10,0
11461,"CA",0,7,0,1,0,0,0,4,14,0
11471,"WA",1,1,0,1,0,0,0,3,8,0
11472,"MN",0,2,1,1,0,0,0,3,10,4
11488,"NY",0,3,1,0,0,0,1,1,3,3
11495,"PA",0,5,1,1,0,0,0,2,9,0
11505,"WI",0,3,0,1,0,0,0,4,18,2
11510,"FL",1,2,1,0,0,0,1,2,8,1
11514,"WA",1,5,1,1,0,0,0,4,18,0
11522,"IL",0,4,0,1,0,0,0,3,18,0
11523,"FL",0,5,1,0,0,0,1,4,5,0
11538,"OR",1,6,1,1,0,0,0,4,10,0
11544,"VT",0,6,1,1,0,0,0,3,11,0
11564,"IN",0,4,0,1,0,0,0,4,9,0
11585,"MO",0,4,1,1,0,0,0,4,14,3
11591,"FL",0,7,0,0,0,0,1,1,1,0
11593,"PA",0,6,1,1,0,0,0,4,10,0
11605,"MI",0,3,1,1,0,0,0,3,8,2
11607,"IL",1,5,0,1,0,0,0,4,15,0
11608,"FL",1,1,1,0,0,0,1,3,6,2
11612,"TX",0,3,0,0,1,0,0,4,9,0
11617,"FL",0,5,1,0,0,0,1,1,3,0
11625,"CA",1,1,1,0,0,0,1,2,9,3
11652,"CA",0,4,0,1,0,0,0,3,15,0
11656,"WA",0,6,1,1,0,0,0,3,6,0
11670,"TN",1,2,1,0,1,0,0,3,7,0
11677,"OH",1,2,1,1,0,0,0,2,7,1
11683,"MN",1,2,0,1,0,0,0,4,14,1
11684,"DE",1,6,0,1,0,0,0,4,5,0
11702,"PA",NA,3,1,1,0,0,0,3,3,3
11703,"MN",0,2,1,0,1,0,0,2,15,0
11712,"NY",0,4,0,1,0,0,0,4,18,3
11723,"NY",1,3,1,0,1,0,0,3,6,0
11724,"OH",NA,2,1,0,0,0,0,3,9,2
11729,"CA",0,2,1,1,0,0,0,4,11,0
11734,"FL",NA,2,1,0,0,0,1,2,3,0
11737,"WI",1,2,1,0,0,0,0,4,14,1
11746,"NV",1,2,1,1,0,0,0,4,12,3
11750,"TX",0,2,1,0,1,0,0,4,11,0
11751,"NY",1,3,1,0,0,1,0,3,17,1
11755,"TX",1,3,1,0,1,0,0,4,16,0
11768,"CA",0,4,1,1,0,0,0,4,9,0
11774,"MI",0,5,1,1,0,0,0,4,14,0
11778,"NY",0,6,1,1,0,0,0,2,3,0
11784,"CA",0,7,0,1,0,0,0,4,18,0
11797,"MA",0,6,1,1,0,0,0,3,12,0
11806,"MN",0,5,0,1,0,0,0,4,9,0
11809,"CA",0,5,1,0,0,0,1,2,9,0
11812,"CA",1,4,0,1,0,0,0,4,7,0
11813,"AZ",1,6,1,1,0,0,0,4,6,0
11824,"TX",0,4,1,0,0,0,0,3,7,0
11826,"DE",0,2,0,0,0,0,1,4,6,0
11827,"FL",0,5,1,0,0,0,1,1,4,0
11828,"MA",0,4,1,1,0,0,0,4,15,0
11831,"WI",0,2,0,1,0,0,0,4,11,0
11839,"MA",1,7,1,1,0,0,0,4,15,0
11843,"UT",0,4,0,1,0,0,0,2,6,0
11848,"IL",0,7,0,1,0,0,0,4,11,0
11864,"CA",NA,6,0,1,0,0,0,4,15,0
11869,"WI",1,2,1,1,0,0,0,3,9,1
11871,"NY",0,6,0,1,0,0,0,4,13,0
11882,"KY",0,3,1,1,0,0,0,2,6,1
11888,"OK",0,1,0,0,0,1,0,3,10,0
11899,"IL",1,6,0,1,0,0,0,4,6,0
11907,"NJ",0,4,0,0,1,0,0,2,3,0
11916,"CA",1,3,1,0,0,0,1,4,11,2
11928,"OH",0,5,1,1,0,0,0,2,8,0
11935,"CO",0,4,0,1,0,0,0,3,3,0
11936,"FL",0,4,0,0,0,0,1,3,16,2
11947,"NY",0,5,1,1,0,0,0,2,5,0
11954,"TX",0,5,1,1,0,0,0,3,15,0
11959,"CA",0,3,1,1,0,0,0,3,5,0
11960,"CA",0,5,1,0,0,0,1,4,18,0
11978,"PA",1,6,0,1,0,0,0,4,9,0
11999,"NM",1,2,1,0,0,0,0,4,8,0
12004,"FL",1,4,0,0,0,0,1,3,10,2
12008,"IN",0,5,1,1,0,0,0,4,8,0
12013,"FL",0,4,1,0,1,0,0,4,10,0
12016,"GA",0,3,1,1,0,0,0,3,8,1
12027,"MD",0,6,0,1,0,0,0,4,13,0
12031,"OH",0,3,1,0,1,0,0,3,6,0
12035,"CA",1,4,1,0,0,0,0,3,10,1
12042,"PA",0,5,0,1,0,0,0,2,6,1
12058,"NY",0,3,1,0,1,0,0,4,10,0
12062,"WA",1,2,1,0,0,1,0,4,9,0
12078,"FL",1,4,1,1,0,0,0,3,14,0
12083,"LA",0,6,1,0,1,0,0,4,11,0
12091,"FL",0,5,1,0,0,0,1,3,2,0
12092,"CT",1,6,0,0,0,0,1,4,6,0
12094,"CO",1,6,1,1,0,0,0,3,4,0
12103,"TN",0,2,0,1,0,0,0,3,9,1
12105,"MA",0,5,0,0,0,0,1,1,5,0
12106,"OH",0,3,1,1,0,0,0,3,8,2
12132,"MD",0,3,0,0,0,1,0,4,13,2
12134,"NY",0,1,1,0,0,0,0,4,3,0
12150,"NE",0,4,1,1,0,0,0,2,11,0
12152,"NY",0,2,1,1,0,0,0,3,9,0
12159,"IL",0,5,1,1,0,0,0,4,16,0
12160,"FL",0,5,1,1,0,0,0,3,2,0
12168,"CA",0,3,1,0,0,1,0,3,12,0
12169,"NJ",1,3,1,1,0,0,0,4,6,0
12170,"FL",1,5,0,1,0,0,0,3,11,0
12188,"PA",1,4,1,1,0,0,0,2,12,0
12189,"WI",0,5,0,1,0,0,0,3,15,0
12198,"OH",0,6,0,1,0,0,0,3,6,0
12201,"PA",1,4,1,1,0,0,0,4,13,2
12207,"FL",0,6,1,1,0,0,0,1,3,0
12208,"NV",0,6,0,1,0,0,0,3,9,0
12214,"CA",0,7,1,1,0,0,0,3,5,0
12220,"CA",1,2,1,0,0,1,0,4,14,0
12222,"TX",0,7,0,0,0,0,1,4,15,0
12237,"TX",1,3,0,1,0,0,0,2,2,0
12240,"NV",0,5,0,1,0,0,0,4,11,0
12253,"CA",1,4,1,0,0,0,1,4,14,1
12260,"MI",0,5,1,0,0,1,0,4,4,0
12261,"OH",1,2,1,0,1,0,0,4,9,0
12262,"AL",NA,3,1,0,1,0,0,4,14,0
12267,"FL",1,5,0,1,0,0,0,3,13,1
12268,"CA",0,4,1,0,0,1,0,3,17,0
12270,"IL",0,2,1,0,1,0,0,3,11,0
12281,"FL",0,3,1,0,0,0,1,4,13,4
12282,"CA",1,2,1,0,0,0,0,3,11,0
12285,"MD",0,2,0,0,0,1,0,4,9,0
12288,"SD",0,6,0,1,0,0,0,4,7,0
12293,"CA",1,2,1,0,0,0,1,3,10,3
12308,"TX",0,6,1,1,0,0,0,4,10,0
12309,"MA",0,5,0,1,0,0,0,4,17,1
12314,"CO",1,5,1,1,0,0,0,4,16,0
12315,"CA",0,4,0,0,0,0,1,1,11,1
12318,"WV",1,6,0,1,0,0,0,4,9,0
12333,"FL",0,6,0,1,0,0,0,3,9,0
12343,"NC",0,7,0,1,0,0,0,4,10,0
12344,"CA",1,6,0,1,0,0,0,4,7,0
