bill_id,people_id,name,chamber,district,party,sponsor
1366153,17529,Judith Ward,Sen,SD-030,R,1
1366153,20563,Maria Collett,Sen,SD-012,D,0
1366153,353,Daylin Leach,Sen,SD-017,D,0
1366153,902,Elder Vogel,Sen,SD-047,R,0
1366153,11213,James Brewster,Sen,SD-045,D,1
1366153,13010,Judy Schwank,Sen,SD-011,D,1
1366153,477,Wayne Fontana,Sen,SD-042,D,0
1366153,934,Gene Yaw,Sen,SD-023,R,0
1366153,898,Lawrence Farnese,Sen,SD-001,D,0
1366153,19038,Giovanni DiSanto,Sen,SD-015,R,0
1366153,20815,Timothy Kearney,Sen,SD-026,D,0
1366153,16869,Patrick Stefano,Sen,SD-032,R,1
1366153,277,Michele Brooks,Sen,SD-050,R,1
1366153,20817,Lindsey Williams,Sen,SD-038,D,0
1366153,481,Vincent Hughes,Sen,SD-007,D,0
1366153,18795,Wayne Langerholc,Sen,SD-035,R,0
1366153,21371,Joe Pittman,Sen,SD-041,R,0
1366153,262,David Argall,Sen,SD-029,R,0
1366153,21535,Dave Arnold,Sen,SD-048,R,1
1366153,467,Patrick Browne,Sen,SD-016,R,0
1366153,11539,John Blake,Sen,SD-022,D,0
1368723,372,Robert Mensch,Sen,SD-024,R,0
1368723,470,Jay Costa,Sen,SD-043,D,1
1368723,508,Donald White,Sen,SD-041,R,0
1368723,500,Joseph Scarnati,Sen,SD-025,R,0
1368723,466,Lisa Boscola,Sen,SD-018,D,1
1368723,16869,Patrick Stefano,Sen,SD-032,R,0
1368723,903,Kim Ward,Sen,SD-039,R,0
1368723,419,John Sabatina,Sen,SD-005,D,0
1368723,20563,Maria Collett,Sen,SD-012,D,0
1368723,11527,Ryan Aument,Sen,SD-036,R,0
1368723,424,Mario Scavello,Sen,SD-040,R,0
1368723,21372,Doug Mastriano,Sen,SD-033,R,0
1368723,481,Vincent Hughes,Sen,SD-007,D,0
1368723,262,David Argall,Sen,SD-029,R,0
1368723,21371,Joe Pittman,Sen,SD-041,R,0
1368723,479,John Gordner,Sen,SD-027,R,0
1368723,11213,James Brewster,Sen,SD-045,D,0
1368723,11539,John Blake,Sen,SD-022,D,1
1368723,20816,Katie Muth,Sen,SD-044,D,0
1368723,17529,Judith Ward,Sen,SD-030,R,0
1368723,469,Jacob Corman,Sen,SD-034,R,0
1368723,902,Elder Vogel,Sen,SD-047,R,0
1368723,476,Michael Folmer,Sen,SD-048,R,0
1368723,465,Lisa Baker,Sen,SD-020,R,0
1368723,20815,Timothy Kearney,Sen,SD-026,D,1
1368723,16957,Arthur Haywood,Sen,SD-004,D,0
1368723,511,Anthony Williams,Sen,SD-008,D,0
1368723,931,Steven Santarsiero,Sen,SD-010,D,0
1368723,353,Daylin Leach,Sen,SD-017,D,0
1368723,13010,Judy Schwank,Sen,SD-011,D,1
1368723,16870,Kristin Phillips-Hill,Sen,SD-028,R,0
1368723,934,Gene Yaw,Sen,SD-023,R,0
1368723,18900,Daniel Laughlin,Sen,SD-049,R,0
1368723,898,Lawrence Farnese,Sen,SD-001,D,0
1368723,463,John Yudichak,Sen,SD-014,D,0
1368723,21357,Pam Iovino,Sen,SD-037,D,0
1368723,277,Michele Brooks,Sen,SD-050,R,0
1368723,14166,Michael Regan,Sen,SD-031,R,0
1368723,347,Thomas Killion,Sen,SD-009,R,1
1368723,503,Christine Tartaglione,Sen,SD-002,D,1
1368723,16956,Camera Bartolotta,Sen,SD-046,R,0
1368723,504,Robert Tomlinson,Sen,SD-006,R,0
1368723,467,Patrick Browne,Sen,SD-016,R,0
1368723,21535,Dave Arnold,Sen,SD-048,R,0
1368723,18946,Scott Martin,Sen,SD-013,R,0
1368723,20817,Lindsey Williams,Sen,SD-038,D,1
1368723,19038,Giovanni DiSanto,Sen,SD-015,R,0
1368723,339,Scott Hutchinson,Sen,SD-021,R,1
1368723,896,Richard Alloway,Sen,SD-033,R,0
1368723,477,Wayne Fontana,Sen,SD-042,D,1
1368723,18795,Wayne Langerholc,Sen,SD-035,R,0
1368723,18516,Sharif Street,Sen,SD-003,D,0
1368723,471,Andrew Dinniman,Sen,SD-019,D,0
1368827,476,Michael Folmer,Sen,SD-048,R,0
1368827,504,Robert Tomlinson,Sen,SD-006,R,0
1368827,339,Scott Hutchinson,Sen,SD-021,R,1
1368827,463,John Yudichak,Sen,SD-014,D,1
1368827,11539,John Blake,Sen,SD-022,D,0
1368827,353,Daylin Leach,Sen,SD-017,D,0
1368827,18516,Sharif Street,Sen,SD-003,D,0
1368827,18795,Wayne Langerholc,Sen,SD-035,R,0
1368827,16956,Camera Bartolotta,Sen,SD-046,R,1
1368827,11527,Ryan Aument,Sen,SD-036,R,0
1368827,21372,Doug Mastriano,Sen,SD-033,R,0
1368827,508,Donald White,Sen,SD-041,R,0
1368827,902,Elder Vogel,Sen,SD-047,R,1
1368827,481,Vincent Hughes,Sen,SD-007,D,1
1368827,503,Christine Tartaglione,Sen,SD-002,D,1
1368827,372,Robert Mensch,Sen,SD-024,R,1
1368827,20816,Katie Muth,Sen,SD-044,D,1
1368827,469,Jacob Corman,Sen,SD-034,R,0
1368827,277,Michele Brooks,Sen,SD-050,R,0
1368827,477,Wayne Fontana,Sen,SD-042,D,1
1368827,16957,Arthur Haywood,Sen,SD-004,D,1
1368827,511,Anthony Williams,Sen,SD-008,D,0
1368827,11213,James Brewster,Sen,SD-045,D,1
1368827,896,Richard Alloway,Sen,SD-033,R,0
1368827,467,Patrick Browne,Sen,SD-016,R,1
1368827,898,Lawrence Farnese,Sen,SD-001,D,0
1368827,347,Thomas Killion,Sen,SD-009,R,1
1368827,18900,Daniel Laughlin,Sen,SD-049,R,0
1368827,14166,Michael Regan,Sen,SD-031,R,1
1368827,13010,Judy Schwank,Sen,SD-011,D,0
1368827,262,David Argall,Sen,SD-029,R,0
1368827,934,Gene Yaw,Sen,SD-023,R,1
1368827,21357,Pam Iovino,Sen,SD-037,D,0
1368827,465,Lisa Baker,Sen,SD-020,R,0
1368827,16869,Patrick Stefano,Sen,SD-032,R,1
1368827,931,Steven Santarsiero,Sen,SD-010,D,0
1368827,20817,Lindsey Williams,Sen,SD-038,D,0
1368827,424,Mario Scavello,Sen,SD-040,R,0
1368827,466,Lisa Boscola,Sen,SD-018,D,0
1368827,18946,Scott Martin,Sen,SD-013,R,0
1368827,479,John Gordner,Sen,SD-027,R,1
1368827,21535,Dave Arnold,Sen,SD-048,R,0
1368827,471,Andrew Dinniman,Sen,SD-019,D,0
1368827,16870,Kristin Phillips-Hill,Sen,SD-028,R,0
1368827,419,John Sabatina,Sen,SD-005,D,0
1368827,17529,Judith Ward,Sen,SD-030,R,1
1368827,19038,Giovanni DiSanto,Sen,SD-015,R,0
1368827,20563,Maria Collett,Sen,SD-012,D,1
1368827,470,Jay Costa,Sen,SD-043,D,1
1368827,20815,Timothy Kearney,Sen,SD-026,D,1
1368827,500,Joseph Scarnati,Sen,SD-025,R,0
1368827,21371,Joe Pittman,Sen,SD-041,R,1
1368827,903,Kim Ward,Sen,SD-039,R,0
1369129,20563,Maria Collett,Sen,SD-012,D,0
1369129,896,Richard Alloway,Sen,SD-033,R,0
1369129,347,Thomas Killion,Sen,SD-009,R,0
1369129,902,Elder Vogel,Sen,SD-047,R,0
1369129,466,Lisa Boscola,Sen,SD-018,D,0
1369129,16869,Patrick Stefano,Sen,SD-032,R,0
1369129,16956,Camera Bartolotta,Sen,SD-046,R,0
1369129,470,Jay Costa,Sen,SD-043,D,0
1369129,463,John Yudichak,Sen,SD-014,D,0
1369129,21371,Joe Pittman,Sen,SD-041,R,0
1369129,11527,Ryan Aument,Sen,SD-036,R,0
1369129,511,Anthony Williams,Sen,SD-008,D,0
1369129,471,Andrew Dinniman,Sen,SD-019,D,0
1369129,13010,Judy Schwank,Sen,SD-011,D,0
1369129,465,Lisa Baker,Sen,SD-020,R,0
1369129,500,Joseph Scarnati,Sen,SD-025,R,0
1369129,18900,Daniel Laughlin,Sen,SD-049,R,0
1369129,898,Lawrence Farnese,Sen,SD-001,D,0
1369129,18516,Sharif Street,Sen,SD-003,D,1
1369129,508,Donald White,Sen,SD-041,R,0
1369129,11539,John Blake,Sen,SD-022,D,0
1369129,903,Kim Ward,Sen,SD-039,R,0
1369129,17529,Judith Ward,Sen,SD-030,R,0
1369129,19038,Giovanni DiSanto,Sen,SD-015,R,0
1369129,469,Jacob Corman,Sen,SD-034,R,0
1369129,262,David Argall,Sen,SD-029,R,0
1369129,372,Robert Mensch,Sen,SD-024,R,0
1369129,424,Mario Scavello,Sen,SD-040,R,1
1369129,11213,James Brewster,Sen,SD-045,D,0
1369129,20816,Katie Muth,Sen,SD-044,D,0
1369129,277,Michele Brooks,Sen,SD-050,R,0
1369129,18795,Wayne Langerholc,Sen,SD-035,R,0
1369129,934,Gene Yaw,Sen,SD-023,R,0
1369129,467,Patrick Browne,Sen,SD-016,R,0
1369129,21357,Pam Iovino,Sen,SD-037,D,0
1369129,477,Wayne Fontana,Sen,SD-042,D,0
1369129,339,Scott Hutchinson,Sen,SD-021,R,0
1369129,21372,Doug Mastriano,Sen,SD-033,R,0
1369129,16957,Arthur Haywood,Sen,SD-004,D,0
1369129,353,Daylin Leach,Sen,SD-017,D,0
1369129,479,John Gordner,Sen,SD-027,R,0
1369129,481,Vincent Hughes,Sen,SD-007,D,0
1369129,16870,Kristin Phillips-Hill,Sen,SD-028,R,0
1369129,21535,Dave Arnold,Sen,SD-048,R,0
1369129,419,John Sabatina,Sen,SD-005,D,0
1369129,504,Robert Tomlinson,Sen,SD-006,R,0
1369129,476,Michael Folmer,Sen,SD-048,R,0
1369129,18946,Scott Martin,Sen,SD-013,R,0
1369129,14166,Michael Regan,Sen,SD-031,R,0
1369129,503,Christine Tartaglione,Sen,SD-002,D,0
1369129,931,Steven Santarsiero,Sen,SD-010,D,0
1369129,20815,Timothy Kearney,Sen,SD-026,D,0
1369129,20817,Lindsey Williams,Sen,SD-038,D,0
1369838,470,Jay Costa,Sen,SD-043,D,0
1369838,424,Mario Scavello,Sen,SD-040,R,1
1369838,465,Lisa Baker,Sen,SD-020,R,0
1369838,896,Richard Alloway,Sen,SD-033,R,0
1369838,11539,John Blake,Sen,SD-022,D,0
1369838,14166,Michael Regan,Sen,SD-031,R,0
1369838,347,Thomas Killion,Sen,SD-009,R,0
1369838,11527,Ryan Aument,Sen,SD-036,R,1
1369838,339,Scott Hutchinson,Sen,SD-021,R,0
1369838,20815,Timothy Kearney,Sen,SD-026,D,0
1369838,20816,Katie Muth,Sen,SD-044,D,0
1369838,476,Michael Folmer,Sen,SD-048,R,0
1369838,467,Patrick Browne,Sen,SD-016,R,0
1369838,471,Andrew Dinniman,Sen,SD-019,D,0
1369838,469,Jacob Corman,Sen,SD-034,R,0
1369838,511,Anthony Williams,Sen,SD-008,D,0
1369838,18516,Sharif Street,Sen,SD-003,D,0
1369838,372,Robert Mensch,Sen,SD-024,R,1
1369838,13010,Judy Schwank,Sen,SD-011,D,0
1369838,20563,Maria Collett,Sen,SD-012,D,0
1369838,508,Donald White,Sen,SD-041,R,0
1369838,504,Robert Tomlinson,Sen,SD-006,R,0
1369838,20817,Lindsey Williams,Sen,SD-038,D,0
1369838,500,Joseph Scarnati,Sen,SD-025,R,0
1369838,17529,Judith Ward,Sen,SD-030,R,0
1369838,419,John Sabatina,Sen,SD-005,D,0
1369838,11213,James Brewster,Sen,SD-045,D,0
1369838,16957,Arthur Haywood,Sen,SD-004,D,0
1369838,16870,Kristin Phillips-Hill,Sen,SD-028,R,1
1369838,262,David Argall,Sen,SD-029,R,0
1369838,21535,Dave Arnold,Sen,SD-048,R,0
1369838,463,John Yudichak,Sen,SD-014,D,0
1369838,503,Christine Tartaglione,Sen,SD-002,D,0
1369838,466,Lisa Boscola,Sen,SD-018,D,0
1369838,934,Gene Yaw,Sen,SD-023,R,0
1369838,477,Wayne Fontana,Sen,SD-042,D,0
1369838,481,Vincent Hughes,Sen,SD-007,D,0
1369838,21371,Joe Pittman,Sen,SD-041,R,1
1369838,18946,Scott Martin,Sen,SD-013,R,0
1369838,902,Elder Vogel,Sen,SD-047,R,0
1369838,16869,Patrick Stefano,Sen,SD-032,R,1
1369838,931,Steven Santarsiero,Sen,SD-010,D,0
1369838,21357,Pam Iovino,Sen,SD-037,D,0
1369838,277,Michele Brooks,Sen,SD-050,R,0
1369838,21372,Doug Mastriano,Sen,SD-033,R,0
1369838,898,Lawrence Farnese,Sen,SD-001,D,0
1369838,353,Daylin Leach,Sen,SD-017,D,0
1369838,479,John Gordner,Sen,SD-027,R,0
1369838,16956,Camera Bartolotta,Sen,SD-046,R,0
1369838,18795,Wayne Langerholc,Sen,SD-035,R,0
1369838,19038,Giovanni DiSanto,Sen,SD-015,R,0
1369838,903,Kim Ward,Sen,SD-039,R,0
1369838,18900,Daniel Laughlin,Sen,SD-049,R,0
1370358,419,John Sabatina,Sen,SD-005,D,1
1370358,476,Michael Folmer,Sen,SD-048,R,0
1370358,20563,Maria Collett,Sen,SD-012,D,1
1370358,896,Richard Alloway,Sen,SD-033,R,0
1370358,471,Andrew Dinniman,Sen,SD-019,D,1
1370358,19038,Giovanni DiSanto,Sen,SD-015,R,0
1370358,353,Daylin Leach,Sen,SD-017,D,0
1370358,16957,Arthur Haywood,Sen,SD-004,D,1
1370358,17529,Judith Ward,Sen,SD-030,R,0
1370358,18516,Sharif Street,Sen,SD-003,D,1
1370358,469,Jacob Corman,Sen,SD-034,R,0
1370358,481,Vincent Hughes,Sen,SD-007,D,1
1370358,21372,Doug Mastriano,Sen,SD-033,R,0
1370358,20817,Lindsey Williams,Sen,SD-038,D,1
1370358,20816,Katie Muth,Sen,SD-044,D,1
1370358,18795,Wayne Langerholc,Sen,SD-035,R,1
1370358,21357,Pam Iovino,Sen,SD-037,D,1
1370358,21535,Dave Arnold,Sen,SD-048,R,0
1370358,503,Christine Tartaglione,Sen,SD-002,D,1
1370358,898,Lawrence Farnese,Sen,SD-001,D,1
1370358,508,Donald White,Sen,SD-041,R,0
1370358,902,Elder Vogel,Sen,SD-047,R,0
1370358,11539,John Blake,Sen,SD-022,D,1
1370358,14166,Michael Regan,Sen,SD-031,R,0
1370358,931,Steven Santarsiero,Sen,SD-010,D,1
1370358,16870,Kristin Phillips-Hill,Sen,SD-028,R,1
1370358,11213,James Brewster,Sen,SD-045,D,1
1370358,903,Kim Ward,Sen,SD-039,R,0
1370358,511,Anthony Williams,Sen,SD-008,D,1
1370358,18946,Scott Martin,Sen,SD-013,R,0
1370358,463,John Yudichak,Sen,SD-014,D,0
1370358,13010,Judy Schwank,Sen,SD-011,D,1
1370358,11527,Ryan Aument,Sen,SD-036,R,0
1370358,470,Jay Costa,Sen,SD-043,D,1
1370358,18900,Daniel Laughlin,Sen,SD-049,R,0
1370358,339,Scott Hutchinson,Sen,SD-021,R,0
1370358,504,Robert Tomlinson,Sen,SD-006,R,0
1370358,424,Mario Scavello,Sen,SD-040,R,1
1370358,500,Joseph Scarnati,Sen,SD-025,R,0
1370358,466,Lisa Boscola,Sen,SD-018,D,1
1370358,16956,Camera Bartolotta,Sen,SD-046,R,0
1370358,934,Gene Yaw,Sen,SD-023,R,0
1370358,21371,Joe Pittman,Sen,SD-041,R,0
1370358,20815,Timothy Kearney,Sen,SD-026,D,1
1370358,467,Patrick Browne,Sen,SD-016,R,1
1370358,347,Thomas Killion,Sen,SD-009,R,1
1370358,16869,Patrick Stefano,Sen,SD-032,R,0
1370358,465,Lisa Baker,Sen,SD-020,R,0
1370358,277,Michele Brooks,Sen,SD-050,R,0
1370358,479,John Gordner,Sen,SD-027,R,0
1370358,477,Wayne Fontana,Sen,SD-042,D,1
1370358,372,Robert Mensch,Sen,SD-024,R,0
1370358,262,David Argall,Sen,SD-029,R,1
1370375,481,Vincent Hughes,Sen,SD-007,D,0
1370375,18900,Daniel Laughlin,Sen,SD-049,R,0
1370375,20563,Maria Collett,Sen,SD-012,D,1
1370375,16869,Patrick Stefano,Sen,SD-032,R,0
1370375,503,Christine Tartaglione,Sen,SD-002,D,1
1370375,20816,Katie Muth,Sen,SD-044,D,0
1370375,476,Michael Folmer,Sen,SD-048,R,0
1370375,500,Joseph Scarnati,Sen,SD-025,R,0
1370375,511,Anthony Williams,Sen,SD-008,D,0
1370375,18516,Sharif Street,Sen,SD-003,D,0
1370375,347,Thomas Killion,Sen,SD-009,R,1
1370375,17529,Judith Ward,Sen,SD-030,R,1
1370375,508,Donald White,Sen,SD-041,R,0
1370375,898,Lawrence Farnese,Sen,SD-001,D,0
1370375,20815,Timothy Kearney,Sen,SD-026,D,0
1370375,372,Robert Mensch,Sen,SD-024,R,1
1370375,18795,Wayne Langerholc,Sen,SD-035,R,0
1370375,21357,Pam Iovino,Sen,SD-037,D,1
1370375,21535,Dave Arnold,Sen,SD-048,R,1
1370375,470,Jay Costa,Sen,SD-043,D,1
1370375,262,David Argall,Sen,SD-029,R,1
1370375,277,Michele Brooks,Sen,SD-050,R,1
1370375,339,Scott Hutchinson,Sen,SD-021,R,0
1370375,471,Andrew Dinniman,Sen,SD-019,D,1
1370375,16870,Kristin Phillips-Hill,Sen,SD-028,R,1
1370375,21371,Joe Pittman,Sen,SD-041,R,1
1370375,16957,Arthur Haywood,Sen,SD-004,D,0
1370375,18946,Scott Martin,Sen,SD-013,R,1
1370375,934,Gene Yaw,Sen,SD-023,R,0
1370375,11539,John Blake,Sen,SD-022,D,0
1370375,21372,Doug Mastriano,Sen,SD-033,R,0
1370375,14166,Michael Regan,Sen,SD-031,R,0
1370375,19038,Giovanni DiSanto,Sen,SD-015,R,0
1370375,479,John Gordner,Sen,SD-027,R,0
1370375,419,John Sabatina,Sen,SD-005,D,0
1370375,469,Jacob Corman,Sen,SD-034,R,0
1370375,903,Kim Ward,Sen,SD-039,R,0
1370375,466,Lisa Boscola,Sen,SD-018,D,0
1370375,16956,Camera Bartolotta,Sen,SD-046,R,1
1370375,13010,Judy Schwank,Sen,SD-011,D,1
1370375,504,Robert Tomlinson,Sen,SD-006,R,0
1370375,353,Daylin Leach,Sen,SD-017,D,0
1370375,931,Steven Santarsiero,Sen,SD-010,D,0
1370375,20817,Lindsey Williams,Sen,SD-038,D,0
1370375,902,Elder Vogel,Sen,SD-047,R,0
1370375,467,Patrick Browne,Sen,SD-016,R,1
1370375,11213,James Brewster,Sen,SD-045,D,0
1370375,424,Mario Scavello,Sen,SD-040,R,1
1370375,465,Lisa Baker,Sen,SD-020,R,1
1370375,896,Richard Alloway,Sen,SD-033,R,0
1370375,463,John Yudichak,Sen,SD-014,D,0
1370375,11527,Ryan Aument,Sen,SD-036,R,0
1370375,477,Wayne Fontana,Sen,SD-042,D,1
1370670,18900,Daniel Laughlin,Sen,SD-049,R,0
1370670,18516,Sharif Street,Sen,SD-003,D,0
1370670,467,Patrick Browne,Sen,SD-016,R,0
1370670,469,Jacob Corman,Sen,SD-034,R,0
1370670,18795,Wayne Langerholc,Sen,SD-035,R,0
1370670,481,Vincent Hughes,Sen,SD-007,D,0
1370670,16957,Arthur Haywood,Sen,SD-004,D,0
1370670,20817,Lindsey Williams,Sen,SD-038,D,0
1370670,372,Robert Mensch,Sen,SD-024,R,0
1370670,463,John Yudichak,Sen,SD-014,D,0
1370670,20563,Maria Collett,Sen,SD-012,D,0
1370670,14166,Michael Regan,Sen,SD-031,R,0
1370670,903,Kim Ward,Sen,SD-039,R,0
1370670,16956,Camera Bartolotta,Sen,SD-046,R,0
1370670,21371,Joe Pittman,Sen,SD-041,R,0
1370670,353,Daylin Leach,Sen,SD-017,D,0
1370670,477,Wayne Fontana,Sen,SD-042,D,0
1370670,16869,Patrick Stefano,Sen,SD-032,R,0
1370670,277,Michele Brooks,Sen,SD-050,R,0
1370670,465,Lisa Baker,Sen,SD-020,R,0
1370670,17529,Judith Ward,Sen,SD-030,R,0
1370670,347,Thomas Killion,Sen,SD-009,R,0
1370670,896,Richard Alloway,Sen,SD-033,R,0
1370670,902,Elder Vogel,Sen,SD-047,R,0
1370670,339,Scott Hutchinson,Sen,SD-021,R,0
1370670,419,John Sabatina,Sen,SD-005,D,0
1370670,21535,Dave Arnold,Sen,SD-048,R,0
1370670,479,John Gordner,Sen,SD-027,R,0
1370670,18946,Scott Martin,Sen,SD-013,R,0
1370670,424,Mario Scavello,Sen,SD-040,R,0
1370670,503,Christine Tartaglione,Sen,SD-002,D,0
1370670,16870,Kristin Phillips-Hill,Sen,SD-028,R,0
1370670,500,Joseph Scarnati,Sen,SD-025,R,0
1370670,20816,Katie Muth,Sen,SD-044,D,0
1370670,471,Andrew Dinniman,Sen,SD-019,D,0
1370670,262,David Argall,Sen,SD-029,R,1
1370670,11213,James Brewster,Sen,SD-045,D,0
1370670,21372,Doug Mastriano,Sen,SD-033,R,0
1370670,898,Lawrence Farnese,Sen,SD-001,D,0
1370670,476,Michael Folmer,Sen,SD-048,R,0
1370670,19038,Giovanni DiSanto,Sen,SD-015,R,0
1370670,11527,Ryan Aument,Sen,SD-036,R,0
1370670,504,Robert Tomlinson,Sen,SD-006,R,0
1370670,20815,Timothy Kearney,Sen,SD-026,D,0
1370670,934,Gene Yaw,Sen,SD-023,R,0
1370670,508,Donald White,Sen,SD-041,R,0
1370670,466,Lisa Boscola,Sen,SD-018,D,0
1370670,21357,Pam Iovino,Sen,SD-037,D,0
1370670,13010,Judy Schwank,Sen,SD-011,D,0
1370670,931,Steven Santarsiero,Sen,SD-010,D,0
1370670,470,Jay Costa,Sen,SD-043,D,0
1370670,11539,John Blake,Sen,SD-022,D,0
1370670,511,Anthony Williams,Sen,SD-008,D,0
1370975,18900,Daniel Laughlin,Sen,SD-049,R,0
1370975,18946,Scott Martin,Sen,SD-013,R,0
1370975,372,Robert Mensch,Sen,SD-024,R,1
1370975,471,Andrew Dinniman,Sen,SD-019,D,0
1370975,419,John Sabatina,Sen,SD-005,D,1
1370975,477,Wayne Fontana,Sen,SD-042,D,0
1370975,14166,Michael Regan,Sen,SD-031,R,1
1370975,470,Jay Costa,Sen,SD-043,D,0
1370975,21357,Pam Iovino,Sen,SD-037,D,1
1370975,20817,Lindsey Williams,Sen,SD-038,D,0
1370975,18795,Wayne Langerholc,Sen,SD-035,R,1
1370975,467,Patrick Browne,Sen,SD-016,R,1
1370975,347,Thomas Killion,Sen,SD-009,R,1
1370975,353,Daylin Leach,Sen,SD-017,D,0
1370975,13010,Judy Schwank,Sen,SD-011,D,0
1370975,262,David Argall,Sen,SD-029,R,0
1370975,476,Michael Folmer,Sen,SD-048,R,0
1370975,424,Mario Scavello,Sen,SD-040,R,1
1370975,898,Lawrence Farnese,Sen,SD-001,D,0
1370975,11539,John Blake,Sen,SD-022,D,1
1370975,339,Scott Hutchinson,Sen,SD-021,R,0
1370975,479,John Gordner,Sen,SD-027,R,0
1370975,503,Christine Tartaglione,Sen,SD-002,D,1
1370975,469,Jacob Corman,Sen,SD-034,R,0
1370975,21372,Doug Mastriano,Sen,SD-033,R,1
1370975,18516,Sharif Street,Sen,SD-003,D,0
1370975,896,Richard Alloway,Sen,SD-033,R,0
1370975,20816,Katie Muth,Sen,SD-044,D,1
1370975,17529,Judith Ward,Sen,SD-030,R,1
1370975,277,Michele Brooks,Sen,SD-050,R,0
1370975,500,Joseph Scarnati,Sen,SD-025,R,0
1370975,934,Gene Yaw,Sen,SD-023,R,0
1370975,465,Lisa Baker,Sen,SD-020,R,1
1370975,19038,Giovanni DiSanto,Sen,SD-015,R,0
1370975,504,Robert Tomlinson,Sen,SD-006,R,0
1370975,931,Steven Santarsiero,Sen,SD-010,D,1
1370975,511,Anthony Williams,Sen,SD-008,D,0
1370975,21535,Dave Arnold,Sen,SD-048,R,0
1370975,20815,Timothy Kearney,Sen,SD-026,D,0
1370975,466,Lisa Boscola,Sen,SD-018,D,1
1370975,481,Vincent Hughes,Sen,SD-007,D,1
1370975,16956,Camera Bartolotta,Sen,SD-046,R,0
1370975,903,Kim Ward,Sen,SD-039,R,0
1370975,508,Donald White,Sen,SD-041,R,0
1370975,463,John Yudichak,Sen,SD-014,D,0
1370975,21371,Joe Pittman,Sen,SD-041,R,1
1370975,20563,Maria Collett,Sen,SD-012,D,1
1370975,16870,Kristin Phillips-Hill,Sen,SD-028,R,1
1370975,902,Elder Vogel,Sen,SD-047,R,1
1370975,16869,Patrick Stefano,Sen,SD-032,R,1
1370975,11527,Ryan Aument,Sen,SD-036,R,1
1370975,16957,Arthur Haywood,Sen,SD-004,D,0
1370975,11213,James Brewster,Sen,SD-045,D,1
1373245,424,Mario Scavello,Sen,SD-040,R,0
1373245,508,Donald White,Sen,SD-041,R,0
1373245,469,Jacob Corman,Sen,SD-034,R,1
1373245,13010,Judy Schwank,Sen,SD-011,D,0
1373245,419,John Sabatina,Sen,SD-005,D,0
1373245,20563,Maria Collett,Sen,SD-012,D,0
1373245,898,Lawrence Farnese,Sen,SD-001,D,0
1373245,470,Jay Costa,Sen,SD-043,D,1
1373245,903,Kim Ward,Sen,SD-039,R,0
1373245,476,Michael Folmer,Sen,SD-048,R,0
1373245,11213,James Brewster,Sen,SD-045,D,0
1373245,11527,Ryan Aument,Sen,SD-036,R,0
1373245,18946,Scott Martin,Sen,SD-013,R,0
1373245,372,Robert Mensch,Sen,SD-024,R,0
1373245,467,Patrick Browne,Sen,SD-016,R,0
1373245,347,Thomas Killion,Sen,SD-009,R,0
1373245,14166,Michael Regan,Sen,SD-031,R,0
1373245,463,John Yudichak,Sen,SD-014,D,0
1373245,277,Michele Brooks,Sen,SD-050,R,0
1373245,21535,Dave Arnold,Sen,SD-048,R,0
1373245,16957,Arthur Haywood,Sen,SD-004,D,0
1373245,477,Wayne Fontana,Sen,SD-042,D,0
1373245,18900,Daniel Laughlin,Sen,SD-049,R,0
1373245,21371,Joe Pittman,Sen,SD-041,R,0
1373245,466,Lisa Boscola,Sen,SD-018,D,0
1373245,931,Steven Santarsiero,Sen,SD-010,D,0
1373245,339,Scott Hutchinson,Sen,SD-021,R,0
1373245,19038,Giovanni DiSanto,Sen,SD-015,R,0
1373245,21372,Doug Mastriano,Sen,SD-033,R,0
1373245,511,Anthony Williams,Sen,SD-008,D,0
1373245,479,John Gordner,Sen,SD-027,R,0
1373245,18516,Sharif Street,Sen,SD-003,D,0
1373245,504,Robert Tomlinson,Sen,SD-006,R,0
1373245,902,Elder Vogel,Sen,SD-047,R,0
1373245,481,Vincent Hughes,Sen,SD-007,D,0
1373245,353,Daylin Leach,Sen,SD-017,D,0
1373245,500,Joseph Scarnati,Sen,SD-025,R,0
1373245,18795,Wayne Langerholc,Sen,SD-035,R,0
1373245,11539,John Blake,Sen,SD-022,D,0
1373245,17529,Judith Ward,Sen,SD-030,R,0
1373245,465,Lisa Baker,Sen,SD-020,R,0
1373245,896,Richard Alloway,Sen,SD-033,R,0
1373245,20816,Katie Muth,Sen,SD-044,D,0
1373245,16869,Patrick Stefano,Sen,SD-032,R,0
1373245,16870,Kristin Phillips-Hill,Sen,SD-028,R,0
1373245,20815,Timothy Kearney,Sen,SD-026,D,0
1373245,471,Andrew Dinniman,Sen,SD-019,D,0
1373245,262,David Argall,Sen,SD-029,R,0
1373245,503,Christine Tartaglione,Sen,SD-002,D,0
1373245,21357,Pam Iovino,Sen,SD-037,D,0
1373245,934,Gene Yaw,Sen,SD-023,R,0
1373245,16956,Camera Bartolotta,Sen,SD-046,R,0
1373245,20817,Lindsey Williams,Sen,SD-038,D,0
1374427,16956,Camera Bartolotta,Sen,SD-046,R,0
1374427,500,Joseph Scarnati,Sen,SD-025,R,0
1374427,372,Robert Mensch,Sen,SD-024,R,0
1374427,903,Kim Ward,Sen,SD-039,R,0
1374427,16869,Patrick Stefano,Sen,SD-032,R,0
1374427,16957,Arthur Haywood,Sen,SD-004,D,0
